,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_l_price
6607,150303,545000.0,4.0,3.25,4386,12275,1.0,0,0,3,10,2356,2030.0,2006,150303,98092,47.3329,-122.2,3060,10925,124.26
6608,141119,340000.0,3.0,2.25,2580,7434,1.0,0,0,3,7,1630,950.0,1963,141119,98133,47.7446,-122.33200000000001,1920,7737,131.78
6609,150331,225000.0,3.0,1.0,960,5512,1.0,0,0,4,6,960,0.0,1963,150331,98056,47.4944,-122.165,1090,5837,234.38
6610,141028,299950.0,2.0,1.75,1460,10506,1.0,0,0,3,7,1460,0.0,1983,141028,98031,47.4048,-122.178,1460,8153,205.45
6611,150223,829900.0,4.0,3.5,3840,4000,2.0,0,0,3,8,2640,1200.0,2001,150223,98105,47.6642,-122.291,1620,4000,216.12
6612,150330,340000.0,4.0,2.5,2090,4200,2.0,0,0,3,7,2090,0.0,2007,150330,98038,47.3659,-122.01700000000001,2090,4200,162.68
6613,141008,515000.0,4.0,2.25,2470,7800,1.0,0,0,3,8,1470,1000.0,1975,141008,98052,47.6913,-122.115,2050,8050,208.5
6614,140711,601000.0,4.0,2.5,2090,6906,2.0,0,0,4,8,2090,0.0,1992,140711,98029,47.5718,-121.99600000000001,2090,6370,287.56
6615,150504,470000.0,3.0,2.5,2070,8581,2.0,0,0,3,8,2070,0.0,1994,150504,98059,47.5101,-122.15100000000001,2440,7849,227.05
6616,140708,371500.0,3.0,1.0,1650,6400,1.0,0,0,4,7,980,670.0,1954,140708,98106,47.52,-122.365,1230,6400,225.15
6617,141119,550000.0,3.0,1.75,1880,45738,1.0,0,0,4,8,1410,470.0,1980,141119,98072,47.7662,-122.11399999999999,2340,38556,292.55
6618,141214,242550.0,4.0,2.5,2060,7720,2.0,0,0,3,8,2060,0.0,1995,141214,98023,47.2956,-122.374,1630,7720,117.74
6619,140506,367500.0,3.0,1.5,1410,9647,1.0,0,0,3,8,1410,0.0,1961,140506,98177,47.7608,-122.361,2090,9272,260.64
6620,140924,359000.0,4.0,3.5,2770,8763,2.0,0,0,3,8,2100,670.0,1996,140924,98003,47.2625,-122.30799999999999,2030,7242,129.6
6621,150311,204900.0,3.0,2.0,1390,8245,1.0,0,0,2,7,1390,0.0,1984,150311,98001,47.2669,-122.25399999999999,1260,8245,147.41
6622,140930,850000.0,4.0,2.75,5440,239580,1.0,0,0,2,9,2720,2720.0,1969,140930,98001,47.354,-122.29299999999999,1970,40392,156.25
6623,141021,187000.0,3.0,1.5,1280,4452,2.0,0,0,3,6,1280,0.0,1985,141021,98002,47.3344,-122.21600000000001,1070,4366,146.09
6624,140528,326000.0,3.0,2.75,1720,28000,1.0,0,0,4,7,1720,0.0,1958,140528,98058,47.4375,-122.176,2000,41817,189.53
6625,150225,340000.0,3.0,2.75,1720,28000,1.0,0,0,4,7,1720,0.0,1958,150225,98058,47.4375,-122.176,2000,41817,197.67
6626,140625,330000.0,6.0,2.25,3040,28535,1.0,0,0,3,8,1890,1150.0,1951,140625,98030,47.3864,-122.223,1360,8250,108.55
6627,150102,782000.0,4.0,3.5,3780,7769,2.0,0,0,3,9,3110,670.0,2001,150102,98052,47.691,-122.12899999999999,3310,7945,206.88
6628,141103,612000.0,4.0,2.5,2670,5974,2.0,0,0,3,8,2670,0.0,1999,141103,98034,47.7122,-122.23100000000001,2140,5729,229.21
6629,141031,400000.0,3.0,2.0,1350,7216,1.0,0,0,3,7,1350,0.0,1964,141031,98177,47.7616,-122.365,1920,7600,296.3
6630,140603,941500.0,5.0,3.5,3490,9680,2.0,0,4,3,9,2460,1030.0,1980,140603,98177,47.7757,-122.391,3080,13489,269.77
6631,150109,313000.0,2.0,1.5,870,747,2.0,0,0,3,8,800,0.0,2004,150109,98103,47.6967,-122.34200000000001,1710,1280,359.77
6632,150409,735000.0,4.0,2.25,2410,4250,1.5,0,0,5,7,1460,950.0,1929,150409,98117,47.6849,-122.376,1360,5074,304.98
6633,150319,471000.0,3.0,1.75,1640,10123,1.0,0,0,3,8,1340,300.0,1977,150319,98011,47.7698,-122.167,2210,10852,287.2
6634,150224,350000.0,3.0,1.0,1540,9800,1.0,0,0,4,7,1540,0.0,1950,150224,98155,47.7604,-122.329,1560,9450,227.27
6635,140723,530000.0,4.0,2.5,2370,9601,1.0,0,0,3,8,1570,800.0,1976,140723,98027,47.5327,-122.054,2550,10500,223.63
6636,140507,415000.0,4.0,3.0,1830,9548,2.0,0,0,3,7,1830,0.0,1991,140507,98028,47.7379,-122.22399999999999,1740,9750,226.78
6637,140621,639500.0,4.0,2.25,2330,8994,2.0,0,0,3,8,2330,0.0,1986,140621,98052,47.7264,-122.104,2330,8396,274.46
6638,140611,580379.0,4.0,2.75,2240,27820,1.5,0,0,4,8,2240,0.0,1976,140611,98075,47.5936,-122.054,2330,20000,259.1
6639,141119,378000.0,2.0,2.5,1700,2513,2.0,0,0,3,8,1700,0.0,2009,141119,98065,47.5163,-121.87799999999999,1760,2891,222.35
6640,150115,265000.0,3.0,2.25,1750,9298,1.0,0,0,4,7,1410,340.0,1969,150115,98058,47.4579,-122.164,1720,7875,151.43
6641,140924,212000.0,3.0,1.75,1100,9750,1.0,0,0,4,6,1100,0.0,1967,140924,98023,47.2955,-122.36200000000001,1100,9900,192.73
6642,150123,400000.0,4.0,3.0,2320,13068,2.0,0,2,3,8,2320,0.0,1998,150123,98198,47.3497,-122.31700000000001,2220,25265,172.41
6643,150206,750000.0,4.0,2.5,2540,6491,2.0,0,0,3,8,2540,0.0,1997,150206,98008,47.6363,-122.117,1990,8447,295.28
6644,140505,384900.0,5.0,2.5,3090,12750,1.0,0,0,3,8,1750,1340.0,1968,140505,98023,47.3408,-122.335,1760,25919,124.56
6645,140806,176000.0,2.0,1.0,770,5200,1.0,0,0,5,6,770,0.0,1969,140806,98042,47.3627,-122.087,1150,5330,228.57
6646,140909,350000.0,3.0,2.75,2370,4632,2.0,0,0,3,7,2370,0.0,2002,140909,98038,47.3794,-122.022,2290,5012,147.68
6647,140729,168000.0,3.0,1.0,1200,7210,1.0,0,0,4,6,1200,0.0,1977,140729,98030,47.3729,-122.18299999999999,1200,7650,140.0
6648,141114,358000.0,4.0,2.0,2200,3060,1.0,0,0,3,7,1100,1100.0,1908,141114,98118,47.565,-122.28399999999999,1410,5100,162.73
6649,150428,580000.0,3.0,2.75,2660,32757,1.0,0,0,4,8,2660,0.0,1975,150428,98077,47.7649,-122.098,2720,35191,218.05
6650,140623,442500.0,3.0,1.75,1600,10280,1.0,0,0,3,7,1050,550.0,1977,140623,98034,47.725,-122.17399999999999,1590,8100,276.56
6651,150317,515000.0,2.0,2.5,1330,1249,3.0,0,0,3,8,1330,0.0,2004,150317,98105,47.6668,-122.285,1430,1328,387.22
6652,141117,554000.0,5.0,2.5,3440,12900,1.0,0,2,4,8,1720,1720.0,1958,141117,98166,47.4426,-122.34200000000001,2100,10751,161.05
6653,140610,659000.0,3.0,2.5,2510,6320,2.0,0,0,3,9,2510,0.0,1996,140610,98075,47.5868,-122.03299999999999,2518,5819,262.55
6654,150317,414999.0,4.0,2.5,2150,10098,1.0,0,0,3,7,1090,1060.0,1963,150317,98034,47.7166,-122.20100000000001,1880,10000,193.02
6655,140502,275000.0,3.0,1.5,1180,10277,1.0,0,0,3,6,1180,0.0,1983,140502,98045,47.488,-121.787,1680,11104,233.05
6656,141119,193000.0,2.0,1.0,680,8640,1.0,0,0,4,5,680,0.0,1951,141119,98188,47.4559,-122.289,1320,13140,283.82
6657,140820,525000.0,4.0,2.5,2840,4750,2.0,0,0,3,9,2840,0.0,2002,140820,98058,47.4511,-122.12100000000001,2460,4750,184.86
6658,141009,424000.0,3.0,2.5,1820,7500,2.0,0,0,3,8,1820,0.0,1985,141009,98052,47.7155,-122.104,2040,8304,232.97
6659,150108,455000.0,2.0,1.0,1070,5150,1.0,0,0,4,6,870,200.0,1908,150108,98117,47.6853,-122.366,1520,3860,425.23
6660,140822,463000.0,2.0,1.0,1250,5650,2.0,0,1,4,7,1250,0.0,1943,140822,98126,47.5495,-122.37700000000001,1210,5650,370.4
6661,150504,1100000.0,4.0,2.5,2190,6300,1.0,0,3,3,7,1240,950.0,1960,150504,98033,47.6918,-122.21600000000001,2730,14659,502.28
6662,141208,523000.0,3.0,1.75,3000,5413,2.0,0,0,4,8,1900,1100.0,1963,141208,98115,47.6962,-122.31200000000001,1550,5413,174.33
6663,140808,615000.0,4.0,1.75,2270,9830,1.0,0,0,4,8,2270,0.0,1959,140808,98005,47.5999,-122.176,2540,11990,270.93
6664,141103,1520000.0,4.0,4.0,4500,11795,2.0,0,0,3,12,4500,0.0,1991,141103,98027,47.5533,-122.098,3930,11576,337.78
6665,140808,870000.0,5.0,4.0,3400,5000,2.0,0,0,3,8,2320,1080.0,1900,140808,98107,47.6655,-122.363,1910,5000,255.88
6666,140817,710000.0,3.0,2.5,2830,9680,2.0,0,0,3,10,2830,0.0,1991,140817,98074,47.6249,-122.024,2970,8691,250.88
6667,140707,215000.0,3.0,1.0,960,9563,1.0,0,0,5,7,960,0.0,1967,140707,98023,47.2864,-122.35700000000001,1280,9600,223.96
6668,140908,590000.0,2.0,1.0,1530,6450,1.0,0,0,4,7,1530,0.0,1920,140908,98117,47.6833,-122.398,1530,5000,385.62
6669,140814,323000.0,5.0,2.5,2500,13034,1.0,0,0,3,7,1300,1200.0,1962,140814,98092,47.3343,-122.194,2440,13300,129.2
6670,140722,279000.0,4.0,2.0,1560,7569,1.5,0,0,4,7,1560,0.0,1966,140722,98058,47.4496,-122.155,1480,8755,178.85
6671,140919,535100.0,3.0,2.25,2070,7207,1.0,0,0,3,8,1720,350.0,1973,140919,98177,47.7735,-122.37100000000001,2350,7980,258.5
6672,141027,830000.0,5.0,2.25,2710,19800,1.0,0,0,5,9,1910,800.0,1959,141027,98005,47.5958,-122.175,2120,16400,306.27
6673,140703,815000.0,4.0,2.5,3150,4203,2.0,0,0,3,9,3150,0.0,2002,140703,98033,47.688,-122.164,3150,5169,258.73
6674,150309,535900.0,3.0,2.25,1880,10880,1.0,0,0,3,8,1480,400.0,1975,150309,98008,47.5937,-122.116,2120,10240,285.05
6675,150309,230000.0,3.0,1.0,1250,8800,1.0,0,0,3,7,1250,0.0,1955,150309,98146,47.497,-122.35700000000001,1480,8200,184.0
6676,150217,325500.0,4.0,1.75,2290,8142,1.0,0,0,4,7,1490,800.0,1969,150217,98055,47.4564,-122.211,1840,8142,142.14
6677,150130,359000.0,3.0,2.25,1990,4331,2.0,0,0,3,7,1990,0.0,1997,150130,98056,47.4917,-122.167,1690,3688,180.4
6678,140509,505000.0,3.0,2.5,2100,5824,2.0,0,2,3,8,2100,0.0,1999,140509,98065,47.5334,-121.867,1890,4140,240.48
6679,140930,253905.0,3.0,1.0,940,8400,1.0,0,0,5,7,940,0.0,1958,140930,98056,47.5112,-122.167,950,8400,270.11
6680,140711,369950.0,3.0,1.75,1640,4860,1.0,0,0,3,8,1200,440.0,1965,140711,98125,47.7125,-122.32,1480,7200,225.58
6681,150121,350000.0,3.0,2.25,1860,8378,2.0,0,0,3,7,1860,0.0,1995,150121,98038,47.3875,-122.03200000000001,1870,8378,188.17
6682,140807,650000.0,4.0,2.25,2100,2500,3.0,0,0,3,8,2100,0.0,2001,140807,98115,47.6726,-122.29799999999999,1660,4000,309.52
6683,140825,295000.0,3.0,1.75,1500,15246,1.0,0,0,3,6,1500,0.0,1925,140825,98070,47.4367,-122.463,1500,16988,196.67
6684,150507,620000.0,3.0,1.75,1680,28046,1.0,0,3,3,8,1180,500.0,1948,150507,98177,47.7648,-122.37,2190,26308,369.05
6685,150320,2000000.0,2.0,2.5,3900,920423,2.0,0,0,3,12,3900,0.0,2009,150320,98065,47.5371,-121.756,2720,411962,512.82
6686,140507,246000.0,3.0,1.0,1400,7410,1.0,0,0,3,6,1400,0.0,1944,140507,98166,47.4798,-122.34299999999999,1070,7410,175.71
6687,140916,430000.0,3.0,2.75,2600,12860,1.0,0,0,3,7,1350,1250.0,1965,140916,98014,47.695,-121.91799999999999,2260,12954,165.38
6688,150123,509990.0,3.0,2.0,1440,4859,2.0,0,0,2,6,1440,0.0,1921,150123,98118,47.5503,-122.285,1360,4558,354.16
6689,141209,490000.0,4.0,1.75,1870,9500,1.0,0,0,4,7,1090,780.0,1962,141209,98033,47.7012,-122.18700000000001,2010,10000,262.03
6690,141202,385000.0,4.0,2.75,2960,10454,1.0,0,1,3,8,2360,600.0,1979,141202,98198,47.4006,-122.322,1870,10500,130.07
6691,150429,769000.0,4.0,2.5,2440,6733,2.0,0,0,3,9,2440,0.0,1999,150429,98074,47.6374,-122.064,2570,6496,315.16
6692,150212,185000.0,2.0,1.0,1122,9100,1.0,0,0,4,6,1122,0.0,1960,150212,98023,47.328,-122.34100000000001,840,9344,164.88
6693,140509,303500.0,3.0,1.5,1060,10464,1.0,0,0,4,7,1060,0.0,1973,140509,98034,47.7313,-122.229,1420,10464,286.32
6694,150211,468000.0,4.0,2.5,2150,8165,1.0,0,0,3,8,1430,720.0,1957,150211,98177,47.773,-122.37100000000001,2360,7980,217.67
6695,140721,449950.0,4.0,2.5,3100,10000,2.0,0,0,3,9,3100,0.0,1978,140721,98042,47.3741,-122.15,1850,9438,145.15
6696,140616,235000.0,2.0,1.5,880,1805,2.0,0,0,3,7,880,0.0,1999,140616,98133,47.7064,-122.34200000000001,880,5060,267.05
6697,141202,520000.0,4.0,2.5,2490,34947,2.0,0,0,3,9,2150,340.0,1985,141202,98027,47.4823,-122.031,2490,39639,208.84
6698,141106,203000.0,2.0,1.0,1080,9067,1.0,0,0,3,6,1080,0.0,1951,141106,98168,47.4815,-122.331,1080,6647,187.96
6699,140826,657000.0,5.0,2.5,2530,10190,1.0,0,0,4,7,1290,1240.0,1960,140826,98008,47.61600000000001,-122.115,2040,8560,259.68
6700,140709,275000.0,3.0,1.0,1200,7800,1.0,0,0,4,7,1200,0.0,1954,140709,98126,47.5196,-122.37100000000001,1230,7070,229.17
6701,141024,540000.0,4.0,2.25,2850,7453,2.0,0,0,3,9,2850,0.0,1991,141024,98072,47.7439,-122.17399999999999,2700,8468,189.47
6702,140624,455000.0,4.0,2.5,2950,4502,2.0,0,0,3,7,2950,0.0,2005,140624,98059,47.5002,-122.15100000000001,2360,4502,154.24
6703,141016,458500.0,2.0,1.75,1160,6828,1.0,0,0,3,7,860,300.0,1941,141016,98115,47.6937,-122.29799999999999,1250,6828,395.26
6704,150424,549900.0,4.0,3.5,3420,4751,2.0,0,0,3,10,3420,0.0,2003,150424,98055,47.4734,-122.193,3490,5700,160.79
6705,140502,750000.0,3.0,1.75,2240,10578,2.0,0,0,5,8,1550,690.0,1923,140502,98115,47.6954,-122.292,1570,10578,334.82
6706,140623,235000.0,4.0,1.75,1450,8891,1.5,0,0,3,7,1180,270.0,1962,140623,98168,47.478,-122.27799999999999,1450,9013,162.07
6707,140911,286000.0,4.0,2.5,1820,7930,2.0,0,0,5,7,1820,0.0,1989,140911,98038,47.358999999999995,-122.05,1490,7930,157.14
6708,150318,2650000.0,4.0,3.5,4700,13730,2.0,0,3,3,11,3500,1200.0,1958,150318,98033,47.6899,-122.21700000000001,3210,15306,563.83
6709,150210,602000.0,4.0,1.75,2430,14000,1.0,0,0,4,7,1580,850.0,1963,150210,98052,47.6554,-122.134,1910,8285,247.74
6710,140820,640000.0,3.0,1.5,1960,4080,1.5,0,0,3,7,1960,0.0,1915,140820,98115,47.6768,-122.31,1880,4080,326.53
6711,141009,267000.0,3.0,1.75,1440,10920,1.0,0,0,4,8,1440,0.0,1977,141009,98030,47.3812,-122.16799999999999,1720,8260,185.42
6712,150421,712000.0,4.0,2.5,2730,4385,2.0,0,0,3,8,2730,0.0,2001,150421,98075,47.5975,-122.038,2670,4644,260.81
6713,141010,244500.0,2.0,1.0,910,9000,1.0,0,0,3,5,910,0.0,1923,141010,98065,47.526,-121.81,1290,9000,268.68
6714,150512,301000.0,2.0,1.0,910,9000,1.0,0,0,3,5,910,0.0,1923,150512,98065,47.526,-121.81,1290,9000,330.77
6715,140818,990000.0,4.0,2.5,2430,6325,2.0,0,0,4,8,2020,410.0,1919,140818,98109,47.6413,-122.354,2340,4375,407.41
6716,150422,739999.0,4.0,2.75,3350,6500,2.0,0,0,3,10,3350,0.0,1999,150422,98075,47.5838,-122.027,2960,6970,220.9
6717,140610,480000.0,4.0,1.75,2320,4322,1.0,0,0,3,7,1140,1180.0,1910,140610,98144,47.5755,-122.289,1820,4322,206.9
6718,140729,305000.0,3.0,2.5,1260,1622,3.0,0,0,3,8,1260,0.0,2009,140729,98133,47.7325,-122.34299999999999,1340,1188,242.06
6719,150115,703300.0,3.0,2.0,1980,3525,1.5,0,0,4,8,1590,390.0,1932,150115,98117,47.6847,-122.368,1760,3760,355.2
6720,150330,265000.0,4.0,1.5,1580,8468,2.0,0,0,4,7,1580,0.0,1971,150330,98001,47.3336,-122.281,1580,8260,167.72
6721,150422,600000.0,4.0,2.5,2710,35009,2.0,0,2,3,9,2710,0.0,1992,150422,98045,47.4815,-121.714,2330,35040,221.4
6722,140721,253000.0,3.0,1.0,1400,9750,1.0,0,0,3,7,1400,0.0,1968,140721,98198,47.3862,-122.304,1640,8050,180.71
6723,150326,617950.0,4.0,2.5,2410,7950,2.0,0,0,3,8,2410,0.0,1997,150326,98034,47.7185,-122.226,1920,7713,256.41
6724,141212,385000.0,4.0,3.25,1790,2460,2.0,0,0,4,7,1100,690.0,2000,141212,98106,47.534,-122.346,1260,4040,215.08
6725,141219,319000.0,3.0,2.0,1640,9234,1.0,0,0,5,7,1060,580.0,1967,141219,98118,47.5162,-122.274,2230,10354,194.51
6726,150423,696000.0,3.0,2.5,1670,8023,1.0,0,0,5,7,1170,500.0,1960,150423,98008,47.615,-122.117,1960,8964,416.77
6727,140630,345000.0,2.0,1.0,970,5750,1.0,0,0,4,6,970,0.0,1932,140630,98126,47.5518,-122.37,1650,8625,355.67
6728,141022,380000.0,3.0,2.5,1610,1778,3.0,0,0,3,7,1610,0.0,2002,141022,98115,47.6902,-122.306,1120,2187,236.02
6729,140508,647500.0,4.0,1.75,2060,26036,1.0,0,0,4,8,1160,900.0,1947,140508,98166,47.4444,-122.351,2590,21891,314.32
6730,140925,725000.0,3.0,2.5,3570,35271,2.0,0,0,3,9,3570,0.0,1997,140925,98027,47.4782,-122.035,3510,37194,203.08
6731,141219,269950.0,3.0,1.75,1400,7735,1.0,0,0,4,7,1400,0.0,1989,141219,98038,47.357,-122.04,1530,7754,192.82
6732,140611,875000.0,4.0,2.5,3470,32109,2.0,0,0,3,10,3470,0.0,1995,140611,98077,47.7311,-122.036,3800,35181,252.16
6733,140530,299950.0,3.0,1.0,1210,9525,1.0,0,0,3,7,1210,0.0,1955,140530,98106,47.5274,-122.345,1680,7620,247.89
6734,140703,1880000.0,4.0,3.25,3930,10929,2.0,0,0,3,10,3930,0.0,2006,140703,98004,47.6259,-122.194,1780,9999,478.37
6735,140602,430000.0,2.0,1.0,990,4802,1.0,0,0,3,7,990,0.0,1947,140602,98117,47.6876,-122.395,1180,5000,434.34
6736,150129,495000.0,5.0,2.5,2200,4942,2.0,0,0,3,8,2200,0.0,1989,150129,98029,47.5772,-122.001,2200,5924,225.0
6737,141113,275000.0,3.0,1.5,1510,16200,1.0,0,0,3,7,1510,0.0,1970,141113,98031,47.3926,-122.167,1650,13950,182.12
6738,140916,333000.0,3.0,1.0,1620,5040,1.0,0,0,3,7,1120,500.0,1964,140916,98118,47.5263,-122.286,1790,6178,205.56
6739,140519,247000.0,3.0,2.25,1580,7941,2.0,0,0,4,7,1580,0.0,1986,140519,98023,47.2843,-122.35700000000001,1730,8051,156.33
6740,150309,204555.0,3.0,1.75,1260,15000,1.5,0,0,4,7,1260,0.0,1983,150309,98092,47.2737,-122.15299999999999,2400,21715,162.35
6741,140715,432000.0,3.0,2.0,2190,13673,1.0,0,0,4,9,2190,0.0,1994,140715,98042,47.3542,-122.098,2770,13804,197.26
6742,140521,175000.0,3.0,1.75,1230,13056,1.0,0,0,4,7,1230,0.0,1962,140521,98001,47.3171,-122.279,1690,15750,142.28
6743,150320,556300.0,4.0,2.5,2030,7140,1.0,0,0,4,7,1400,630.0,1968,150320,98008,47.6244,-122.109,1800,7565,274.04
6744,140625,286000.0,2.0,1.0,780,3475,1.0,0,0,4,5,780,0.0,1930,140625,98045,47.4944,-121.789,1210,6769,366.67
6745,140906,320000.0,2.0,1.5,1110,1200,3.0,0,0,3,8,1110,0.0,2000,140906,98103,47.6931,-122.34200000000001,1110,1363,288.29
6746,150420,815000.0,3.0,2.5,2790,53143,2.0,0,0,4,9,2790,0.0,1991,150420,98077,47.7687,-122.036,2740,47916,292.11
6747,150327,385000.0,4.0,1.75,1660,10757,1.0,0,0,3,7,1000,0.0,1980,150327,98056,47.5071,-122.194,1880,8319,231.93
6748,140508,1040000.0,4.0,1.0,3410,5000,2.0,0,0,5,8,2190,1220.0,1910,140508,98144,47.5807,-122.291,2550,5000,304.99
6749,141028,350000.0,4.0,2.25,2390,13002,2.0,0,0,3,8,2390,0.0,1987,141028,98023,47.3111,-122.35,2450,11200,146.44
6750,140729,277000.0,4.0,2.5,1850,5880,2.0,0,0,3,8,1850,0.0,1998,140729,98092,47.3322,-122.17299999999999,2370,6500,149.73
6751,150219,415000.0,6.0,2.0,2500,5200,1.0,0,0,3,8,1250,1250.0,1966,150219,98118,47.5517,-122.26799999999999,1800,5200,166.0
6752,141204,295000.0,3.0,1.0,1000,8320,1.0,0,0,5,6,1000,0.0,1951,141204,98155,47.7548,-122.316,1090,8450,295.0
6753,140805,969000.0,4.0,2.0,2450,5000,2.0,0,4,5,8,2200,250.0,1919,140805,98116,47.5619,-122.405,2360,6090,395.51
6754,141104,339888.0,4.0,1.75,1440,6144,1.0,0,0,5,6,720,720.0,1947,141104,98106,47.5257,-122.35700000000001,960,5160,236.03
6755,140822,269950.0,3.0,2.25,1660,7003,2.0,0,0,3,7,1660,0.0,1996,140822,98030,47.3599,-122.18799999999999,1840,6680,162.62
6756,141001,1190000.0,3.0,2.5,2510,4600,2.0,0,2,3,10,2510,0.0,2006,141001,98034,47.7051,-122.223,2560,7500,474.1
6757,141216,780000.0,4.0,2.5,3090,12511,2.0,0,0,4,10,3090,0.0,1998,141216,98075,47.5932,-121.98299999999999,3100,10882,252.43
6758,150408,198000.0,3.0,1.0,860,5185,1.0,0,0,4,6,860,0.0,1968,150408,98042,47.3634,-122.086,1120,5494,230.23
6759,150508,350000.0,2.0,1.0,1220,28703,1.0,0,0,4,7,1220,0.0,1953,150508,98056,47.4952,-122.17200000000001,2740,6720,286.89
6760,141201,350000.0,3.0,1.0,1010,7680,1.0,0,0,4,7,1010,0.0,1967,141201,98034,47.732,-122.23100000000001,1320,7373,346.53
6761,141206,319000.0,4.0,2.25,2390,7350,2.0,0,0,3,8,2390,0.0,1990,141206,98023,47.2938,-122.348,2390,7350,133.47
6762,140908,311000.0,4.0,2.25,3340,8000,2.0,0,0,4,8,3340,0.0,1973,140908,98023,47.317,-122.385,2230,8000,93.11
6763,141018,394000.0,5.0,3.25,3620,4650,2.0,0,0,3,8,2790,0.0,2004,141018,98038,47.3552,-122.02600000000001,2850,4650,108.84
6764,140613,1340000.0,5.0,2.25,4200,5800,2.5,0,0,4,9,2910,1290.0,1906,140613,98112,47.6284,-122.31200000000001,3060,5800,319.05
6765,140624,2700000.0,5.0,2.75,3831,13800,2.0,1,4,3,9,3831,0.0,1959,140624,98040,47.5919,-122.251,3850,36563,704.78
6766,141125,396000.0,3.0,1.0,1980,9540,1.0,0,0,3,7,1080,900.0,1949,141125,98133,47.7551,-122.353,1680,9529,200.0
6767,150402,809000.0,4.0,1.75,1790,8372,1.0,0,0,4,8,1340,450.0,1976,150402,98033,47.6605,-122.189,2180,10500,451.96
6768,140722,480000.0,3.0,2.0,1580,7400,1.0,0,0,3,7,1050,530.0,1977,140722,98052,47.6715,-122.162,1560,7458,303.8
6769,140909,535000.0,6.0,1.75,2460,6000,1.0,0,0,4,7,1230,1230.0,1913,140909,98115,47.6721,-122.323,1560,4275,217.48
6770,150213,425000.0,5.0,2.75,2110,5120,2.0,0,0,3,7,1870,240.0,1947,150213,98106,47.5294,-122.35700000000001,1580,5120,201.42
6771,140801,408000.0,3.0,2.5,1470,1204,3.0,0,0,3,8,1470,0.0,2006,140801,98117,47.6998,-122.366,1460,1245,277.55
6772,150409,1260000.0,4.0,2.5,3510,13100,2.0,0,0,4,10,3510,0.0,1966,150409,98040,47.5306,-122.227,3230,12745,358.97
6773,150420,310000.0,1.0,0.75,520,2885,1.0,0,0,4,6,520,0.0,1947,150420,98117,47.6886,-122.37799999999999,980,4241,596.15
6774,141103,292000.0,3.0,2.5,1950,7421,2.0,0,0,3,8,1950,0.0,1996,141103,98038,47.3842,-122.036,2200,4668,149.74
6775,150227,217000.0,2.0,1.0,770,9715,1.0,0,0,4,6,770,0.0,1942,150227,98168,47.4924,-122.31200000000001,1140,9715,281.82
6776,150127,398500.0,4.0,2.5,2250,6064,2.0,0,0,3,8,2250,0.0,2005,150127,98056,47.4956,-122.17399999999999,1520,7840,177.11
6777,150326,2250000.0,3.0,3.0,4040,7200,1.5,0,2,4,9,3340,700.0,1930,150326,98112,47.6288,-122.28399999999999,3450,10800,556.93
6778,150325,700000.0,4.0,1.75,2360,6000,1.0,0,0,3,7,1280,1080.0,1955,150325,98109,47.6465,-122.35700000000001,1700,3460,296.61
6779,140912,585000.0,4.0,2.5,2330,45860,2.0,0,0,3,9,2330,0.0,1989,140912,98075,47.5842,-121.992,2930,5020,251.07
6780,141008,399950.0,3.0,1.0,1720,8910,1.0,0,0,4,7,1720,0.0,1954,141008,98155,47.7736,-122.296,1870,8640,232.53
6781,140613,235000.0,3.0,1.75,1900,8540,1.0,0,0,3,6,950,950.0,1980,140613,98168,47.4868,-122.303,1370,10204,123.68
6782,140715,212000.0,3.0,1.0,1040,6800,1.0,0,0,5,6,1040,0.0,1951,140715,98178,47.492,-122.22399999999999,1430,6080,203.85
6783,140821,310000.0,3.0,2.0,2070,9195,1.0,0,0,3,8,1220,850.0,1982,140821,98074,47.6491,-122.061,2080,9551,149.76
6784,141216,539000.0,3.0,2.0,2070,9195,1.0,0,0,3,8,1220,850.0,1982,141216,98074,47.6491,-122.061,2080,9551,260.39
6785,141205,390000.0,3.0,3.0,1550,1608,2.0,0,0,3,8,1280,270.0,2001,141205,98122,47.6042,-122.303,1940,1883,251.61
6786,141201,560000.0,3.0,2.5,2020,11935,1.0,0,0,4,9,2020,0.0,1976,141201,98052,47.632,-122.09200000000001,2410,12350,277.23
6787,140916,800000.0,5.0,2.5,3320,9024,2.0,0,0,3,9,3320,0.0,1999,140916,98075,47.5865,-122.056,3320,7665,240.96
6788,140609,1900000.0,4.0,3.25,4130,112521,2.0,0,0,3,11,4130,0.0,1978,140609,98005,47.6392,-122.165,3140,26147,460.05
6789,141027,472000.0,5.0,2.0,2030,9804,1.0,0,0,3,7,1110,920.0,1963,141027,98008,47.6297,-122.11399999999999,1930,7990,232.51
6790,140923,502550.0,3.0,1.75,1770,7875,1.0,0,0,4,7,1170,600.0,1958,140923,98008,47.606,-122.125,1670,8000,283.93
6791,150327,830000.0,4.0,3.25,3330,7809,2.0,0,0,3,9,3330,0.0,2004,150327,98075,47.5977,-121.976,3100,6465,249.25
6792,140723,224950.0,4.0,2.5,2260,9686,1.0,0,0,4,7,1520,740.0,1965,140723,98002,47.286,-122.21799999999999,1750,9916,99.54
6793,140618,375000.0,3.0,2.5,1950,6871,2.0,0,0,3,8,1950,0.0,1997,140618,98155,47.7603,-122.307,1950,7663,192.31
